order_id,order_date,customer_id,product_id,quantity,unit_price,selling_centre_id,selling_centre_postal_code,customer_postal_code,selling_customer_care_id,total_price
ORD100525,2025-04-17,CUST5947,PROD100,33,764.65,CENTRE16,560055,110012,CARE131,25233.45
ORD100526,2023-12-19,CUST1187,PROD945,28,707.68,CENTRE16,560025,110024,CARE168,19815.04
ORD100527,2024-06-07,CUST5285,PROD193,50,561.56,CENTRE4,560038,110041,CARE174,28078.0
ORD100528,2024-08-15,CUST6890,PROD910,45,50.2,CENTRE1,560025,110076,CARE116,2259.0
ORD100529,2023-08-11,CUST4871,PROD718,9,334.83,CENTRE2,560052,110081,CARE112,3013.47
ORD100530,2025-04-11,CUST2017,PROD733,49,124.57,CENTRE9,560023,110003,CARE164,6103.93
ORD100531,2024-05-04,CUST2936,PROD752,9,290.78,CENTRE1,560077,110099,CARE190,2617.02
ORD100532,2025-02-28,CUST8625,PROD411,31,604.39,CENTRE19,560036,110022,CARE160,18736.09
ORD100533,2024-04-17,CUST6026,PROD620,36,318.89,CENTRE2,560068,110002,CARE168,11480.04
ORD100534,2025-04-10,CUST3616,PROD675,13,976.42,CENTRE4,560078,110028,CARE140,12693.46
ORD100535,2023-10-06,CUST7642,PROD311,32,449.52,CENTRE7,560064,110082,CARE113,14384.64
ORD100536,2024-04-03,CUST9233,PROD770,26,558.38,CENTRE17,560067,110048,CARE177,14517.88
ORD100537,2024-11-01,CUST6095,PROD787,42,297.68,CENTRE1,560056,110059,CARE129,12502.56
ORD100538,2024-04-12,CUST2923,PROD567,37,856.81,CENTRE13,560014,110011,CARE192,31701.97
ORD100539,2025-04-13,CUST5833,PROD449,13,196.9,CENTRE20,560088,110093,CARE144,2559.7
ORD100540,2024-07-23,CUST7021,PROD472,36,78.91,CENTRE17,560007,110032,CARE191,2840.76
ORD100541,2024-04-30,CUST4618,PROD945,40,842.65,CENTRE9,560083,110040,CARE189,33706.0
ORD100542,2024-07-17,CUST4590,PROD155,48,480.92,CENTRE16,560032,110088,CARE182,23084.16
ORD100543,2025-05-14,CUST3188,PROD936,34,682.34,CENTRE16,560015,110083,CARE170,23199.56
ORD100544,2024-03-29,CUST8834,PROD328,16,187.5,CENTRE11,560029,110025,CARE128,3000.0
ORD100545,2024-12-19,CUST3509,PROD964,16,998.74,CENTRE20,560015,110096,CARE159,15979.84
ORD100546,2023-10-09,CUST8454,PROD565,5,496.73,CENTRE14,560007,110097,CARE134,2483.65
ORD100547,2023-12-14,CUST7121,PROD439,18,114.12,CENTRE11,560005,110095,CARE173,2054.16
ORD100548,2024-08-04,CUST7813,PROD673,50,443.68,CENTRE12,560074,110017,CARE106,22184.0
ORD100549,2025-04-11,CUST9998,PROD885,28,661.96,CENTRE11,560035,110040,CARE158,18534.88
ORD100550,2024-06-23,CUST8714,PROD734,21,94.16,CENTRE11,560031,110007,CARE179,1977.36
ORD100551,2025-04-24,CUST9806,PROD714,44,151.93,CENTRE8,560009,110049,CARE156,6684.92
ORD100552,2023-11-26,CUST4578,PROD584,37,406.62,CENTRE12,560069,110091,CARE163,15044.94
ORD100553,2025-02-20,CUST5054,PROD833,6,594.65,CENTRE13,560013,110037,CARE175,3567.9
ORD100554,2025-01-03,CUST2341,PROD772,8,110.7,CENTRE13,560036,110023,CARE155,885.6
ORD100555,2024-04-04,CUST9609,PROD472,43,926.04,CENTRE20,560029,110036,CARE108,39819.72
ORD100556,2024-07-20,CUST8319,PROD833,27,978.07,CENTRE2,560080,110018,CARE121,26407.89
ORD100557,2024-12-13,CUST9653,PROD563,28,74.06,CENTRE12,560090,110073,CARE102,2073.68
ORD100558,2023-06-01,CUST6927,PROD216,24,975.46,CENTRE11,560092,110041,CARE171,23411.04
ORD100559,2024-04-07,CUST2279,PROD199,23,345.25,CENTRE4,560052,110053,CARE157,7940.75
ORD100560,2024-03-20,CUST2838,PROD877,13,599.01,CENTRE1,560051,110029,CARE171,7787.13
ORD100561,2024-01-02,CUST2011,PROD774,21,990.75,CENTRE15,560051,110025,CARE183,20805.75
ORD100562,2024-08-14,CUST9972,PROD327,23,131.53,CENTRE13,560013,110035,CARE107,3025.19
ORD100563,2025-01-14,CUST9281,PROD102,39,839.73,CENTRE5,560029,110026,CARE144,32749.47
ORD100564,2025-02-11,CUST4312,PROD449,42,727.95,CENTRE1,560094,110023,CARE161,30573.9
ORD100565,2025-04-01,CUST9792,PROD463,2,285.73,CENTRE20,560089,110038,CARE190,571.46
ORD100566,2024-04-25,CUST3455,PROD949,50,716.36,CENTRE4,560035,110034,CARE118,35818.0
ORD100567,2024-09-19,CUST3695,PROD748,20,586.1,CENTRE17,560064,110090,CARE108,11722.0
ORD100568,2024-08-26,CUST6375,PROD919,11,280.24,CENTRE9,560027,110057,CARE187,3082.64
ORD100569,2024-08-26,CUST9525,PROD398,23,791.6,CENTRE8,560022,110034,CARE145,18206.8
ORD100570,2025-04-22,CUST8239,PROD660,40,647.39,CENTRE12,560027,110012,CARE108,25895.6
ORD100571,2024-01-05,CUST2904,PROD634,29,406.23,CENTRE15,560045,110063,CARE192,11780.67
ORD100572,2024-11-05,CUST4365,PROD482,40,481.07,CENTRE20,560082,110046,CARE135,19242.8
ORD100573,2024-09-27,CUST9008,PROD818,10,607.13,CENTRE16,560037,110075,CARE172,6071.3
ORD100574,2023-11-21,CUST2489,PROD208,29,410.4,CENTRE17,560091,110047,CARE132,11901.6
ORD100575,2025-04-05,CUST9361,PROD146,3,489.69,CENTRE14,560077,110045,CARE193,1469.07
ORD100576,2023-08-26,CUST8298,PROD268,15,286.1,CENTRE7,560037,110099,CARE103,4291.5
ORD100577,2024-03-17,CUST1911,PROD604,13,770.32,CENTRE1,560094,110083,CARE191,10014.16
ORD100578,2024-11-09,CUST8429,PROD243,44,116.96,CENTRE11,560001,110067,CARE176,5146.24
ORD100579,2025-04-10,CUST3161,PROD941,24,258.18,CENTRE1,560013,110058,CARE162,6196.32
ORD100580,2025-03-10,CUST9409,PROD834,10,502.3,CENTRE12,560024,110081,CARE155,5023.0
ORD100581,2025-02-24,CUST7806,PROD860,49,632.09,CENTRE2,560065,110088,CARE190,30972.41
ORD100582,2024-05-09,CUST8484,PROD838,47,143.26,CENTRE11,560090,110022,CARE197,6733.22
ORD100583,2023-09-04,CUST1945,PROD519,6,108.61,CENTRE15,560080,110005,CARE117,651.66
ORD100584,2024-01-27,CUST8575,PROD209,8,62.32,CENTRE8,560062,110075,CARE150,498.56
ORD100585,2025-04-19,CUST6049,PROD360,48,77.55,CENTRE20,560095,110050,CARE127,3722.4
ORD100586,2024-04-13,CUST1356,PROD725,4,681.33,CENTRE16,560040,110020,CARE184,2725.32
ORD100587,2024-01-17,CUST7487,PROD300,16,972.35,CENTRE13,560089,110069,CARE157,15557.6
ORD100588,2023-12-21,CUST5169,PROD292,40,388.81,CENTRE20,560031,110073,CARE139,15552.4
ORD100589,2023-10-29,CUST1049,PROD223,10,682.41,CENTRE3,560022,110027,CARE168,6824.1
ORD100590,2023-06-26,CUST4570,PROD972,19,161.21,CENTRE12,560041,110090,CARE189,3062.99
ORD100591,2023-07-18,CUST2196,PROD502,1,625.75,CENTRE14,560088,110056,CARE186,625.75
ORD100592,2024-02-06,CUST1742,PROD320,22,105.37,CENTRE16,560009,110045,CARE138,2318.14
ORD100593,2024-09-29,CUST7941,PROD568,45,85.75,CENTRE4,560022,110083,CARE142,3858.75
ORD100594,2025-02-15,CUST6644,PROD944,8,754.09,CENTRE13,560024,110088,CARE129,6032.72
ORD100595,2023-08-14,CUST2044,PROD900,20,769.9,CENTRE10,560043,110037,CARE172,15398.0
ORD100596,2024-09-09,CUST9866,PROD295,29,794.8,CENTRE20,560059,110027,CARE165,23049.2
ORD100597,2024-07-29,CUST1987,PROD833,31,209.91,CENTRE7,560019,110044,CARE152,6507.21
ORD100598,2025-03-06,CUST2130,PROD446,2,665.47,CENTRE5,560002,110090,CARE118,1330.94
ORD100599,2025-01-10,CUST8734,PROD210,22,495.35,CENTRE17,560086,110065,CARE198,10897.7
ORD100600,2023-12-17,CUST1519,PROD875,14,269.05,CENTRE19,560061,110071,CARE169,3766.7
ORD100601,2025-05-14,CUST5703,PROD524,48,350.18,CENTRE17,560055,110096,CARE187,16808.64
ORD100602,2024-06-28,CUST7698,PROD147,35,861.08,CENTRE2,560043,110035,CARE175,30137.8
ORD100603,2024-10-19,CUST3948,PROD748,14,551.15,CENTRE5,560003,110012,CARE140,7716.1
ORD100604,2024-07-14,CUST3218,PROD957,14,953.05,CENTRE16,560023,110066,CARE100,13342.7
ORD100605,2024-02-05,CUST7887,PROD788,35,41.28,CENTRE3,560034,110099,CARE178,1444.8
ORD100606,2023-10-30,CUST7135,PROD702,34,436.1,CENTRE10,560010,110027,CARE106,14827.4
ORD100607,2025-04-02,CUST7266,PROD226,49,915.79,CENTRE18,560022,110034,CARE191,44873.71
ORD100608,2025-05-05,CUST8348,PROD890,17,389.79,CENTRE15,560087,110028,CARE196,6626.43
ORD100609,2023-06-06,CUST7184,PROD561,36,321.41,CENTRE6,560098,110060,CARE145,11570.76
ORD100610,2023-09-18,CUST7154,PROD568,31,382.57,CENTRE15,560002,110034,CARE175,11859.67
ORD100611,2024-08-09,CUST2314,PROD774,40,465.06,CENTRE4,560077,110005,CARE115,18602.4
ORD100612,2024-01-11,CUST9835,PROD703,47,42.53,CENTRE16,560046,110015,CARE199,1998.91
ORD100613,2023-11-28,CUST3178,PROD616,10,561.1,CENTRE18,560061,110067,CARE109,5611.0
ORD100614,2025-05-13,CUST6697,PROD237,45,861.76,CENTRE8,560075,110085,CARE178,38779.2
ORD100615,2024-11-12,CUST2943,PROD610,45,310.01,CENTRE8,560001,110081,CARE108,13950.45
ORD100616,2024-09-18,CUST3924,PROD104,43,709.0,CENTRE7,560063,110024,CARE167,30487.0
ORD100617,2023-07-22,CUST9802,PROD643,2,496.56,CENTRE6,560032,110061,CARE152,993.12
ORD100618,2024-12-22,CUST7439,PROD853,25,143.14,CENTRE3,560061,110018,CARE193,3578.5
ORD100619,2024-02-11,CUST9664,PROD149,38,718.57,CENTRE4,560015,110060,CARE120,27305.66
ORD100620,2023-10-03,CUST3086,PROD666,43,492.58,CENTRE14,560006,110076,CARE193,21180.94
ORD100621,2024-09-10,CUST4648,PROD543,34,118.29,CENTRE1,560003,110042,CARE124,4021.86
ORD100622,2023-10-15,CUST1056,PROD958,3,678.27,CENTRE6,560073,110048,CARE131,2034.81
ORD100623,2024-09-18,CUST1372,PROD699,17,663.48,CENTRE11,560088,110073,CARE176,11279.16
ORD100624,2025-04-14,CUST5888,PROD594,11,688.52,CENTRE13,560038,110049,CARE199,7573.72
ORD100625,2024-11-25,CUST8585,PROD620,4,576.49,CENTRE9,560030,110085,CARE197,2305.96
ORD100626,2024-12-24,CUST9920,PROD899,19,481.15,CENTRE8,560068,110076,CARE122,9141.85
ORD100627,2025-01-30,CUST7948,PROD281,13,855.81,CENTRE9,560065,110005,CARE123,11125.53
ORD100628,2024-04-20,CUST9715,PROD808,45,511.62,CENTRE16,560022,110042,CARE103,23022.9
ORD100629,2024-08-27,CUST7214,PROD692,40,397.47,CENTRE4,560097,110090,CARE183,15898.8
ORD100630,2025-02-17,CUST4762,PROD277,18,499.74,CENTRE5,560019,110014,CARE163,8995.32
ORD100631,2024-10-29,CUST5055,PROD848,4,971.16,CENTRE18,560013,110081,CARE193,3884.64
ORD100632,2024-08-10,CUST8546,PROD934,30,620.77,CENTRE16,560013,110046,CARE115,18623.1
ORD100633,2024-12-13,CUST6671,PROD231,42,359.24,CENTRE3,560039,110002,CARE142,15088.08
ORD100634,2024-08-30,CUST3541,PROD206,1,978.01,CENTRE11,560095,110021,CARE111,978.01
ORD100635,2023-11-10,CUST5516,PROD496,5,327.28,CENTRE8,560043,110054,CARE112,1636.4
ORD100636,2024-09-29,CUST4088,PROD773,25,37.87,CENTRE19,560058,110061,CARE151,946.75
ORD100637,2024-09-03,CUST2848,PROD714,43,54.67,CENTRE20,560063,110043,CARE173,2350.81
ORD100638,2024-02-21,CUST1527,PROD720,18,838.56,CENTRE3,560095,110044,CARE189,15094.08
ORD100639,2024-02-09,CUST7868,PROD429,43,355.39,CENTRE11,560045,110083,CARE187,15281.77
ORD100640,2025-03-14,CUST1256,PROD616,43,744.64,CENTRE13,560070,110013,CARE149,32019.52
ORD100641,2024-03-10,CUST4943,PROD493,24,36.63,CENTRE13,560033,110024,CARE152,879.12
ORD100642,2024-11-15,CUST4376,PROD528,7,892.43,CENTRE18,560085,110046,CARE148,6247.01
ORD100643,2024-10-09,CUST2102,PROD723,2,347.84,CENTRE14,560063,110040,CARE189,695.68
ORD100644,2025-03-03,CUST2653,PROD809,19,106.38,CENTRE8,560033,110021,CARE160,2021.22
ORD100645,2024-01-31,CUST1550,PROD880,42,351.69,CENTRE8,560047,110060,CARE117,14770.98
ORD100646,2024-03-08,CUST8314,PROD354,25,363.79,CENTRE9,560059,110070,CARE143,9094.75
ORD100647,2024-08-24,CUST1797,PROD380,15,357.76,CENTRE4,560002,110024,CARE123,5366.4
ORD100648,2023-08-19,CUST5009,PROD507,25,664.63,CENTRE10,560046,110097,CARE112,16615.75
ORD100649,2025-05-31,CUST1724,PROD451,33,255.14,CENTRE3,560039,110003,CARE139,8419.62
ORD100650,2024-03-19,CUST7590,PROD401,46,651.6,CENTRE4,560091,110057,CARE145,29973.6
ORD100651,2024-01-27,CUST8191,PROD563,7,596.61,CENTRE3,560043,110079,CARE122,4176.27
ORD100652,2024-03-05,CUST4839,PROD924,21,911.29,CENTRE11,560067,110059,CARE190,19137.09
ORD100653,2024-05-09,CUST9843,PROD236,32,74.85,CENTRE19,560085,110076,CARE155,2395.2
ORD100654,2024-04-23,CUST4559,PROD241,39,311.86,CENTRE7,560077,110074,CARE132,12162.54
ORD100655,2024-12-05,CUST1924,PROD522,35,344.22,CENTRE4,560062,110089,CARE163,12047.7
ORD100656,2023-08-22,CUST3295,PROD716,6,29.51,CENTRE19,560015,110056,CARE111,177.06
ORD100657,2023-10-20,CUST9255,PROD816,12,332.86,CENTRE12,560035,110094,CARE123,3994.32
ORD100658,2023-11-02,CUST5739,PROD866,13,466.3,CENTRE5,560088,110052,CARE133,6061.9
ORD100659,2024-01-23,CUST4836,PROD624,33,864.73,CENTRE11,560067,110061,CARE151,28536.09
ORD100660,2024-06-27,CUST6224,PROD406,30,572.37,CENTRE13,560094,110032,CARE125,17171.1
ORD100661,2025-05-11,CUST6253,PROD963,36,902.4,CENTRE19,560082,110033,CARE129,32486.4
ORD100662,2023-11-04,CUST4881,PROD818,46,273.95,CENTRE1,560003,110093,CARE144,12601.7
ORD100663,2025-05-24,CUST5944,PROD660,2,699.0,CENTRE10,560019,110048,CARE182,1398.0
ORD100664,2024-01-06,CUST3347,PROD981,3,592.11,CENTRE2,560053,110077,CARE181,1776.33
ORD100665,2023-08-05,CUST9540,PROD421,16,985.91,CENTRE19,560029,110044,CARE110,15774.56
ORD100666,2024-07-29,CUST4621,PROD828,34,383.96,CENTRE18,560085,110062,CARE143,13054.64
ORD100667,2024-07-22,CUST7775,PROD854,20,396.4,CENTRE7,560019,110087,CARE157,7928.0
ORD100668,2024-05-04,CUST5923,PROD666,22,576.81,CENTRE13,560046,110052,CARE196,12689.82
ORD100669,2024-12-07,CUST5508,PROD747,32,810.24,CENTRE14,560064,110039,CARE112,25927.68
ORD100670,2024-09-20,CUST1998,PROD322,26,109.06,CENTRE11,560004,110006,CARE167,2835.56
ORD100671,2024-07-30,CUST3869,PROD305,48,678.36,CENTRE12,560032,110030,CARE132,32561.28
ORD100672,2023-08-03,CUST7999,PROD314,11,342.61,CENTRE5,560074,110098,CARE102,3768.71
ORD100673,2023-12-29,CUST9120,PROD739,2,507.74,CENTRE17,560095,110065,CARE177,1015.48
ORD100674,2024-08-04,CUST1768,PROD831,23,767.25,CENTRE20,560090,110014,CARE107,17646.75
ORD100675,2024-07-03,CUST6642,PROD397,44,346.14,CENTRE19,560056,110054,CARE171,15230.16
ORD100676,2025-01-19,CUST7244,PROD803,23,618.68,CENTRE8,560047,110055,CARE107,14229.64
ORD100677,2025-05-13,CUST9592,PROD453,23,369.7,CENTRE4,560027,110035,CARE187,8503.1
ORD100678,2023-06-21,CUST6222,PROD788,41,441.63,CENTRE13,560096,110074,CARE147,18106.83
ORD100679,2025-01-10,CUST7821,PROD235,20,501.98,CENTRE1,560012,110052,CARE112,10039.6
ORD100680,2024-06-24,CUST7688,PROD827,16,848.86,CENTRE18,560025,110076,CARE121,13581.76
ORD100681,2024-10-01,CUST3444,PROD765,33,789.28,CENTRE15,560049,110004,CARE100,26046.24
ORD100682,2023-06-07,CUST5913,PROD282,18,841.98,CENTRE11,560082,110021,CARE167,15155.64
ORD100683,2024-05-26,CUST7167,PROD615,4,540.48,CENTRE5,560014,110066,CARE101,2161.92
ORD100684,2024-04-01,CUST4012,PROD655,41,294.48,CENTRE10,560036,110022,CARE100,12073.68
ORD100685,2024-07-04,CUST9813,PROD810,17,57.06,CENTRE8,560081,110039,CARE141,970.02
ORD100686,2024-08-03,CUST8758,PROD752,25,996.27,CENTRE16,560087,110077,CARE149,24906.75
ORD100687,2024-12-03,CUST4948,PROD430,2,408.01,CENTRE15,560070,110090,CARE139,816.02
ORD100688,2024-12-11,CUST4692,PROD827,36,233.63,CENTRE5,560058,110068,CARE103,8410.68
ORD100689,2025-02-07,CUST5927,PROD218,18,745.46,CENTRE20,560068,110026,CARE172,13418.28
ORD100690,2024-01-12,CUST3365,PROD879,15,101.04,CENTRE10,560023,110073,CARE172,1515.6
ORD100691,2024-10-12,CUST8586,PROD460,10,845.75,CENTRE5,560034,110097,CARE147,8457.5
ORD100692,2024-01-11,CUST1944,PROD675,22,103.79,CENTRE2,560087,110018,CARE108,2283.38
ORD100693,2024-03-06,CUST7761,PROD591,26,343.47,CENTRE20,560045,110017,CARE122,8930.22
ORD100694,2024-08-20,CUST7824,PROD696,43,76.6,CENTRE11,560043,110085,CARE124,3293.8
ORD100695,2024-10-10,CUST9683,PROD684,9,803.17,CENTRE10,560051,110043,CARE181,7228.53
ORD100696,2023-06-30,CUST3196,PROD783,6,480.52,CENTRE17,560076,110007,CARE179,2883.12
ORD100697,2024-07-03,CUST7363,PROD827,47,217.64,CENTRE4,560054,110012,CARE163,10229.08
ORD100698,2024-05-10,CUST4978,PROD527,25,797.7,CENTRE9,560036,110040,CARE123,19942.5
ORD100699,2025-04-15,CUST5177,PROD790,34,655.02,CENTRE19,560040,110099,CARE168,22270.68
ORD100700,2025-04-26,CUST4331,PROD865,44,308.83,CENTRE16,560025,110019,CARE127,13588.52
ORD100701,2024-07-19,CUST6411,PROD961,40,806.09,CENTRE7,560006,110045,CARE144,32243.6
ORD100702,2023-11-17,CUST2295,PROD646,41,438.58,CENTRE16,560075,110059,CARE112,17981.78
ORD100703,2024-09-21,CUST8369,PROD392,44,544.55,CENTRE10,560067,110051,CARE187,23960.2
ORD100704,2023-10-09,CUST7079,PROD998,15,208.08,CENTRE13,560090,110022,CARE119,3121.2
ORD100705,2025-02-27,CUST2514,PROD967,27,408.28,CENTRE2,560044,110059,CARE176,11023.56
ORD100706,2024-11-28,CUST9775,PROD532,16,628.71,CENTRE11,560079,110001,CARE147,10059.36
ORD100707,2023-06-28,CUST4120,PROD927,37,458.7,CENTRE5,560016,110085,CARE173,16971.9
ORD100708,2024-07-08,CUST1844,PROD113,10,765.81,CENTRE7,560056,110019,CARE122,7658.1
ORD100709,2025-01-27,CUST5398,PROD635,28,188.79,CENTRE8,560059,110026,CARE156,5286.12
ORD100710,2024-12-29,CUST7179,PROD209,20,28.42,CENTRE2,560073,110023,CARE190,568.4
ORD100711,2025-04-09,CUST1647,PROD125,39,706.3,CENTRE6,560045,110039,CARE198,27545.7
ORD100712,2023-06-28,CUST2192,PROD490,22,864.08,CENTRE16,560037,110040,CARE122,19009.76
ORD100713,2023-08-25,CUST4082,PROD248,29,581.07,CENTRE13,560015,110011,CARE164,16851.03
ORD100714,2025-03-20,CUST4555,PROD154,35,220.82,CENTRE10,560002,110024,CARE119,7728.7
ORD100715,2024-08-12,CUST8854,PROD786,9,962.5,CENTRE6,560064,110031,CARE156,8662.5
ORD100716,2023-10-17,CUST4422,PROD157,14,744.79,CENTRE1,560088,110027,CARE103,10427.06
ORD100717,2024-09-15,CUST6455,PROD304,42,472.62,CENTRE18,560019,110056,CARE179,19850.04
ORD100718,2023-12-04,CUST5967,PROD373,9,937.79,CENTRE13,560060,110012,CARE104,8440.11
ORD100719,2023-07-22,CUST1251,PROD868,38,537.39,CENTRE11,560088,110093,CARE168,20420.82
ORD100720,2024-02-22,CUST4470,PROD904,35,618.28,CENTRE14,560020,110032,CARE115,21639.8
ORD100721,2024-06-23,CUST4113,PROD264,44,771.43,CENTRE16,560067,110020,CARE139,33942.92
ORD100722,2024-05-01,CUST2922,PROD393,13,439.39,CENTRE12,560038,110088,CARE137,5712.07
ORD100723,2024-01-03,CUST8846,PROD799,9,570.46,CENTRE13,560080,110072,CARE113,5134.14
ORD100724,2024-09-08,CUST4974,PROD356,20,630.49,CENTRE13,560072,110048,CARE144,12609.8
ORD100725,2024-04-30,CUST4350,PROD249,45,527.05,CENTRE3,560086,110001,CARE187,23717.25
ORD100726,2024-05-11,CUST7498,PROD959,46,370.63,CENTRE17,560021,110062,CARE123,17048.98
ORD100727,2024-06-23,CUST4921,PROD163,34,156.27,CENTRE10,560039,110021,CARE175,5313.18
ORD100728,2024-03-11,CUST6269,PROD807,9,158.97,CENTRE10,560063,110045,CARE166,1430.73
ORD100729,2024-08-05,CUST5637,PROD903,28,688.45,CENTRE7,560037,110013,CARE121,19276.6
ORD100730,2024-02-14,CUST7236,PROD402,50,307.27,CENTRE18,560009,110061,CARE112,15363.5
ORD100731,2023-08-23,CUST8639,PROD308,10,441.03,CENTRE13,560038,110071,CARE163,4410.3
ORD100732,2024-09-24,CUST9743,PROD871,42,325.47,CENTRE4,560002,110088,CARE124,13669.74
ORD100733,2023-06-20,CUST6886,PROD654,37,831.91,CENTRE5,560059,110051,CARE177,30780.67
ORD100734,2024-12-04,CUST6053,PROD133,11,73.78,CENTRE11,560006,110090,CARE119,811.58
ORD100735,2023-07-24,CUST5285,PROD467,21,211.52,CENTRE19,560028,110028,CARE178,4441.92
ORD100736,2024-05-24,CUST6892,PROD933,5,418.31,CENTRE2,560037,110061,CARE143,2091.55
ORD100737,2024-01-16,CUST9401,PROD563,36,825.47,CENTRE10,560076,110086,CARE158,29716.92
ORD100738,2025-03-27,CUST9147,PROD204,35,649.58,CENTRE15,560016,110049,CARE184,22735.3
ORD100739,2023-08-10,CUST8635,PROD730,47,263.88,CENTRE6,560007,110060,CARE170,12402.36
ORD100740,2025-03-29,CUST2615,PROD988,8,605.22,CENTRE19,560063,110091,CARE149,4841.76
ORD100741,2023-07-12,CUST8692,PROD791,12,411.81,CENTRE5,560040,110032,CARE157,4941.72
ORD100742,2023-07-02,CUST6246,PROD857,21,122.42,CENTRE15,560001,110098,CARE114,2570.82
ORD100743,2024-02-09,CUST4328,PROD675,10,200.0,CENTRE16,560056,110013,CARE185,2000.0
ORD100744,2023-12-22,CUST7073,PROD985,47,253.13,CENTRE10,560046,110050,CARE170,11897.11
ORD100745,2023-06-21,CUST6126,PROD329,2,828.96,CENTRE5,560085,110017,CARE108,1657.92
ORD100746,2025-02-26,CUST7781,PROD860,49,469.52,CENTRE7,560001,110041,CARE143,23006.48
ORD100747,2023-11-04,CUST1749,PROD762,21,564.23,CENTRE7,560007,110098,CARE131,11848.83
ORD100748,2024-01-31,CUST4625,PROD674,27,441.77,CENTRE7,560033,110018,CARE146,11927.79
ORD100749,2023-10-08,CUST3390,PROD498,27,650.45,CENTRE1,560018,110052,CARE118,17562.15
ORD100750,2024-09-27,CUST1265,PROD343,20,46.63,CENTRE12,560045,110099,CARE130,932.6
ORD100751,2025-04-16,CUST5272,PROD623,29,167.76,CENTRE19,560037,110042,CARE162,4865.04
ORD100752,2023-09-26,CUST7841,PROD903,48,145.07,CENTRE4,560065,110037,CARE124,6963.36
ORD100753,2024-12-29,CUST5836,PROD915,41,265.81,CENTRE5,560086,110087,CARE151,10898.21
ORD100754,2024-01-10,CUST3497,PROD917,48,805.5,CENTRE13,560099,110094,CARE105,38664.0
ORD100755,2024-09-19,CUST4214,PROD812,18,662.08,CENTRE14,560072,110055,CARE145,11917.44
ORD100756,2025-05-17,CUST6404,PROD394,10,184.23,CENTRE6,560020,110077,CARE107,1842.3
ORD100757,2024-02-18,CUST4768,PROD809,50,854.0,CENTRE2,560012,110051,CARE161,42700.0
ORD100758,2024-06-12,CUST7223,PROD780,13,964.15,CENTRE4,560092,110069,CARE184,12533.95
ORD100759,2023-11-19,CUST5026,PROD148,7,490.98,CENTRE12,560035,110010,CARE190,3436.86
ORD100760,2025-02-10,CUST9180,PROD490,9,29.71,CENTRE16,560019,110045,CARE196,267.39
ORD100761,2025-02-11,CUST6530,PROD496,12,860.99,CENTRE6,560094,110063,CARE175,10331.88
ORD100762,2023-09-26,CUST5216,PROD526,2,93.09,CENTRE2,560026,110086,CARE112,186.18
ORD100763,2023-11-15,CUST9005,PROD907,49,605.58,CENTRE4,560056,110095,CARE166,29673.42
ORD100764,2024-04-14,CUST9037,PROD801,40,868.5,CENTRE17,560075,110076,CARE111,34740.0
ORD100765,2023-09-19,CUST8550,PROD420,40,901.57,CENTRE11,560011,110004,CARE184,36062.8
ORD100766,2025-01-13,CUST3756,PROD665,18,412.94,CENTRE19,560038,110029,CARE183,7432.92
ORD100767,2023-06-27,CUST6770,PROD155,39,369.8,CENTRE14,560029,110078,CARE141,14422.2
ORD100768,2024-04-15,CUST3773,PROD113,37,660.86,CENTRE5,560005,110023,CARE167,24451.82
ORD100769,2025-01-10,CUST3293,PROD861,40,99.4,CENTRE13,560061,110099,CARE172,3976.0
ORD100770,2025-04-24,CUST9954,PROD357,15,943.73,CENTRE8,560046,110031,CARE173,14155.95
ORD100771,2024-06-19,CUST9000,PROD307,39,726.99,CENTRE2,560032,110048,CARE189,28352.61
ORD100772,2024-07-11,CUST4015,PROD735,15,149.15,CENTRE4,560087,110047,CARE168,2237.25
ORD100773,2023-12-21,CUST9882,PROD989,15,120.81,CENTRE8,560082,110044,CARE166,1812.15
ORD100774,2023-08-17,CUST1962,PROD899,44,737.14,CENTRE13,560050,110065,CARE150,32434.16
ORD100775,2025-01-27,CUST9584,PROD981,2,933.61,CENTRE16,560055,110001,CARE196,1867.22
ORD100776,2025-05-08,CUST1554,PROD991,23,526.74,CENTRE10,560052,110079,CARE169,12115.02
ORD100777,2025-03-04,CUST2217,PROD553,6,830.69,CENTRE20,560013,110077,CARE182,4984.14
ORD100778,2024-02-04,CUST1794,PROD949,45,950.18,CENTRE6,560034,110097,CARE125,42758.1
ORD100779,2023-09-13,CUST1104,PROD330,50,932.24,CENTRE13,560039,110051,CARE136,46612.0
ORD100780,2025-05-14,CUST7756,PROD748,31,259.29,CENTRE3,560077,110010,CARE141,8037.99
ORD100781,2024-04-04,CUST3252,PROD821,9,885.72,CENTRE15,560040,110083,CARE117,7971.48
ORD100782,2025-05-01,CUST4791,PROD826,33,245.7,CENTRE13,560023,110030,CARE157,8108.1
ORD100783,2025-02-04,CUST2113,PROD763,39,131.05,CENTRE9,560073,110018,CARE197,5110.95
ORD100784,2023-10-02,CUST3474,PROD476,31,808.62,CENTRE15,560056,110064,CARE125,25067.22
ORD100785,2024-12-31,CUST1149,PROD873,46,335.99,CENTRE12,560087,110025,CARE137,15455.54
ORD100786,2023-07-13,CUST4583,PROD702,42,588.48,CENTRE1,560042,110006,CARE180,24716.16
ORD100787,2024-05-21,CUST9285,PROD659,24,396.05,CENTRE4,560075,110028,CARE154,9505.2
